time,commanded_linear,commanded_angular,x_actual,y_actual,theta_actual,v_actual,omega_actual
2.3664679527282715,0.3,0,0.5472955780730479,-0.00016206714095896938,-0.0004904683501448341,0.29967246378604645,-0.001034592749725355
2.370847702026367,0.3,0,0.557178870387972,-0.00016668981717693975,-0.0005182728151199816,0.3002259983121918,-0.000623555441648067
2.375882863998413,0.3,0,0.557178870387972,-0.00016668981717693975,-0.0005182728151199816,0.3002259983121918,-0.000623555441648067
2.38210391998291,0.3,0,0.557178870387972,-0.00016668981717693975,-0.0005182728151199816,0.3002259983121918,-0.000623555441648067
2.3893189430236816,0.3,0,0.5673723302897261,-0.00017205133717749884,-0.0005129403387093434,0.29968627339354575,6.389857410711319e-05
2.3954694271087646,0.3,0,0.5673723302897261,-0.00017205133717749884,-0.0005129403387093434,0.29968627339354575,6.389857410711319e-05
2.4041481018066406,0.3,0,0.5673723302897261,-0.00017205133717749884,-0.0005129403387093434,0.29968627339354575,6.389857410711319e-05
2.410346031188965,0.3,0,0.5673723302897261,-0.00017205133717749884,-0.0005129403387093434,0.29968627339354575,6.389857410711319e-05
2.4218578338623047,0.3,0,0.5673723302897261,-0.00017205133717749884,-0.0005129403387093434,0.29968627339354575,6.389857410711319e-05
2.4288735389709473,0.3,0,0.5772641315464215,-0.00017711775111012504,-0.0005127023183346522,0.2997766545194338,-3.347029345232729e-05
2.4582085609436035,0.3,0,0.5772641315464215,-0.00017711775111012504,-0.0005127023183346522,0.2997766545194338,-3.347029345232729e-05
2.4630401134490967,0.3,0,0.5772641315464215,-0.00017711775111012504,-0.0005127023183346522,0.2997766545194338,-3.347029345232729e-05
2.4681484699249268,0.3,0,0.5772641315464215,-0.00017711775111012504,-0.0005127023183346522,0.2997766545194338,-3.347029345232729e-05
2.4749221801757812,0.3,0,0.5772641315464215,-0.00017711775111012504,-0.0005127023183346522,0.2997766545194338,-3.347029345232729e-05
2.483499765396118,0.3,0,0.5871588121788224,-0.00018219939220827562,-0.000515333013990648,0.2998810489006194,-0.00011758856053930363
2.4914205074310303,0.3,0,0.5871588121788224,-0.00018219939220827562,-0.000515333013990648,0.2998810489006194,-0.00011758856053930363
2.498422861099243,0.3,0,0.5871588121788224,-0.00018219939220827562,-0.000515333013990648,0.2998810489006194,-0.00011758856053930363
2.5136396884918213,0.3,0,0.5871588121788224,-0.00018219939220827562,-0.000515333013990648,0.2998810489006194,-0.00011758856053930363
2.5211172103881836,0.3,0,0.6072582567645765,-0.00019265928765571479,-0.0005228379868495035,0.30010579508958135,-9.533148537231417e-05
2.5476913452148438,0.3,0,0.6072582567645765,-0.00019265928765571479,-0.0005228379868495035,0.30010579508958135,-9.533148537231417e-05
2.5558922290802,0.3,0,0.6072582567645765,-0.00019265928765571479,-0.0005228379868495035,0.30010579508958135,-9.533148537231417e-05
2.5619523525238037,0.3,0,0.6072582567645765,-0.00019265928765571479,-0.0005228379868495035,0.30010579508958135,-9.533148537231417e-05
